DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220818295,12/18/2022 12:00:00 AM,12/18/2022 12:00:00 AM,130,8,West LA,849,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0342 0334 1822 0302,25,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",104.0,SHOTGUN,IC,Invest Cont,230,,,,900 S  SHENANDOAH                   ST,,34.0609,-118.3814
221607415,04/19/2022 12:00:00 AM,04/17/2022 12:00:00 AM,600,16,Foothill,1664,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 0344 1300,37,M,H,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,420,,,,9900    GLENOAKS                     BL,,34.2429,-118.3887
220212106,06/19/2022 12:00:00 AM,06/19/2022 12:00:00 AM,30,2,Rampart,271,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1813 1814 0400 0448 0408,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,2200 W  11TH                         ST,,34.0529,-118.2819
220613299,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,1430,6,Hollywood,645,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 1814 0400 0416 0329,34,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7000    HAWTHORN                     AV,,34.1004,-118.3414
222111146,07/01/2022 12:00:00 AM,07/01/2022 12:00:00 AM,1205,21,Topanga,2146,2,354,THEFT OF IDENTITY,1822 0930,49,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6900    MILWOOD                      AV,,34.1956,-118.5943
220511901,07/29/2022 12:00:00 AM,07/29/2022 12:00:00 AM,1530,5,Harbor,505,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 1309,58,F,W,101,STREET,,,IC,Invest Cont,440,,,,20000 S  VERMONT                      AV,,33.8491,-118.2905
231518178,11/15/2023 12:00:00 AM,11/15/2023 12:00:00 AM,1035,15,N Hollywood,1505,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2304,37,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,7300    IRVINE                       AV,,34.2032,-118.3856
220618252,10/30/2022 12:00:00 AM,10/30/2022 12:00:00 AM,100,6,Hollywood,646,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,23,M,W,203,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1600 N  CAHUENGA                     BL,,34.0998,-118.3295
221318076,09/22/2022 12:00:00 AM,09/21/2022 12:00:00 AM,1840,13,Newton,1343,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 E  38TH                         ST,,34.012,-118.2653
221610972,07/31/2022 12:00:00 AM,07/31/2022 12:00:00 AM,1848,16,Foothill,1602,2,890,FAILURE TO YIELD,1402,0,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,890,,,,GLENOAKS,FILMORE,34.2767,-118.4148
221219879,09/18/2022 12:00:00 AM,09/18/2022 12:00:00 AM,1250,12,77th Street,1233,1,210,ROBBERY,0443 0353 0344 0202 0853,0,X,X,210,RESTAURANT/FAST FOOD,113.0,SIMULATED GUN,IC,Invest Cont,210,,,,1700 W  SLAUSON                      AV,,33.9891,-118.3071
222111026,06/27/2022 12:00:00 AM,06/26/2022 12:00:00 AM,1935,21,Topanga,2157,1,330,BURGLARY FROM VEHICLE,1609 0344,28,F,A,116,OTHER/OUTSIDE,,,IC,Invest Cont,330,,,,6700    INDEPENDENCE                 AV,,34.192,-118.5906
221205991,02/07/2022 12:00:00 AM,02/07/2022 12:00:00 AM,730,12,77th Street,1248,2,624,BATTERY - SIMPLE ASSAULT,1242 0561 0602 0913 0417,40,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 W  68TH                         ST,,33.9782,-118.2893
220124872,11/21/2022 12:00:00 AM,11/19/2022 12:00:00 AM,1200,1,Central,111,1,210,ROBBERY,0344 0416 0445 0449 0346 1822,57,M,W,109,PARK/PLAYGROUND,309.0,BOARD,IC,Invest Cont,210,,,,500 N  LOS ANGELES                  ST,,34.056,-118.2386
220511315,07/14/2022 12:00:00 AM,07/13/2022 12:00:00 AM,600,5,Harbor,521,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,400    WESTMONT                     DR,,33.7646,-118.287
220508975,05/10/2022 12:00:00 AM,05/09/2022 12:00:00 AM,1300,5,Harbor,526,2,901,VIOLATION OF RESTRAINING ORDER,2038,5,F,H,402,MARKET,,,AO,Adult Other,901,,,,300 W  ANAHEIM                      ST,,33.7798,-118.2651
220907448,04/01/2022 12:00:00 AM,03/31/2022 12:00:00 AM,835,9,Van Nuys,981,1,310,BURGLARY,0358 1300 1609 0344,24,F,H,123,PARKING UNDERGROUND/BUILDING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,4400 N  SEPULVEDA                    BL,,34.15,-118.4674
221805813,02/10/2022 12:00:00 AM,02/10/2022 12:00:00 AM,700,18,Southeast,1804,2,901,VIOLATION OF RESTRAINING ORDER,2000 0913 1813 2038 1202,64,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,,CENTRAL                      AV,88TH                         ST,33.9574,-118.2564
221108857,05/08/2022 12:00:00 AM,05/06/2022 12:00:00 AM,610,11,Northeast,1134,1,310,BURGLARY,0344,59,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2300    SAN FERNANDO                 RD,,34.1046,-118.2384
220807673,04/02/2022 12:00:00 AM,04/02/2022 12:00:00 AM,30,8,West LA,895,2,625,OTHER ASSAULT,0416,35,M,B,514,GROUP HOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,625,,,,3200    MOTOR                        AV,,34.031,-118.411
221409078,04/11/2022 12:00:00 AM,04/09/2022 12:00:00 AM,1445,14,Pacific,1463,2,354,THEFT OF IDENTITY,0377,28,F,H,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,12900 W  JEFFERSON                    BL,,33.9805,-118.4111
221605325,02/11/2022 12:00:00 AM,02/11/2022 12:00:00 AM,1415,16,Foothill,1605,1,330,BURGLARY FROM VEHICLE,0344 1300 1307,56,F,O,101,STREET,,,IC,Invest Cont,330,,,,12100    VAN NUYS                     BL,,34.2848,-118.3964
221404117,01/02/2022 12:00:00 AM,01/01/2022 12:00:00 AM,2105,14,Pacific,1488,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,44,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,440,,,,8800    BELLANCA                     AV,,33.9574,-118.3805
221813302,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,900,18,Southeast,1801,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416 0444,31,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,9100 S  FIGUEROA                     ST,,33.9555,-118.2871
221116025,11/07/2022 12:00:00 AM,10/10/2022 12:00:00 AM,1400,11,Northeast,1171,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0443 1906,35,F,O,501,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930,,,,1100    HYPERION                     AV,,34.0917,-118.2796
221412457,05/23/2022 12:00:00 AM,05/23/2022 12:00:00 AM,900,14,Pacific,1424,2,354,THEFT OF IDENTITY,0377,50,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3300    KEESHEN                      DR,,34.0157,-118.4375
220615333,08/29/2022 12:00:00 AM,08/29/2022 12:00:00 AM,20,6,Hollywood,656,1,761,BRANDISH WEAPON,0400 0416 0334 1402 1822 0429 0446,38,M,H,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,761,998.0,,,SANTA MONICA                 BL,ST ANDREWS                   PL,34.0889,-118.3277
222105532,02/11/2022 12:00:00 AM,02/11/2022 12:00:00 AM,700,21,Topanga,2185,1,648,ARSON,2000 1814 0913 0444 1501,29,F,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,648,,,,22200    AVENUE SAN LUIS,,34.166,-118.6104
220914889,10/11/2022 12:00:00 AM,10/10/2022 12:00:00 AM,1100,9,Van Nuys,941,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822,30,M,B,108,PARKING LOT,,,IC,Invest Cont,420,,,,15100    BURBANK                      BL,,34.1766,-118.4589
221312435,06/06/2022 12:00:00 AM,06/05/2022 12:00:00 AM,2245,13,Newton,1347,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,4300 S  ALAMEDA                      ST,,34.0094,-118.2396
221113728,09/11/2022 12:00:00 AM,09/10/2022 12:00:00 AM,2150,11,Northeast,1195,2,888,TRESPASSING,1501,43,M,H,714,DODGER STADIUM,,,IC,Invest Cont,888,,,,1000    VIN SCULLY                   AV,,34.0724,-118.2467
220416128,12/09/2022 12:00:00 AM,12/08/2022 12:00:00 AM,1930,4,Hollenbeck,457,1,210,ROBBERY,1822 0337 0355 0334 0302 0344 0370,18,M,H,101,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,CESAR E CHAVEZ,MOTT,34.0452,-118.2041
220316879,09/16/2022 12:00:00 AM,09/08/2022 12:00:00 AM,1715,3,Southwest,315,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,21,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2200 W  24TH                         ST,,34.0349,-118.3148
220809168,05/06/2022 12:00:00 AM,05/06/2022 12:00:00 AM,1200,8,West LA,893,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,2600 S  BENTLEY                      AV,,34.0334,-118.4317
221811812,06/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,1229,18,Southeast,1849,2,354,THEFT OF IDENTITY,1822,50,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2300 E  IMPERIAL                     HY,,33.9291,-118.2319
220415611,11/21/2022 12:00:00 AM,11/03/2022 12:00:00 AM,808,4,Hollenbeck,497,2,354,THEFT OF IDENTITY,,0,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2800 E  OLYMPIC                      BL,,34.0234,-118.2177
220714136,09/16/2022 12:00:00 AM,09/14/2022 12:00:00 AM,820,7,Wilshire,774,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0447 0913 2000 1814,62,F,O,501,SINGLE FAMILY DWELLING,306.0,ROCK/THROWN OBJECT,AO,Adult Other,626,,,,1800 S  MANSFIELD                    AV,,34.0427,-118.3478
221216449,07/25/2022 12:00:00 AM,07/22/2022 12:00:00 AM,1825,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 E  79TH                         ST,,33.9679,-118.2739
221111900,07/24/2022 12:00:00 AM,07/24/2022 12:00:00 AM,1,11,Northeast,1134,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1817 0913 0334 0302 0416 0432 1309,24,M,H,501,SINGLE FAMILY DWELLING,102.0,HAND GUN,IC,Invest Cont,230,,,,3200    EAGLE ROCK                   BL,,34.1097,-118.2375
221406543,02/25/2022 12:00:00 AM,02/02/2022 12:00:00 AM,2000,14,Pacific,1497,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,5500 W  CENTURY                      BL,,33.9453,-118.3769
221813932,07/08/2022 12:00:00 AM,07/07/2022 12:00:00 AM,855,18,Southeast,1836,1,122,"RAPE, ATTEMPTED",0913 0602 0360 0448 0419,46,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,122,,,,1300 E  110TH                        ST,,33.9358,-118.252
222110982,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,1700,21,Topanga,2155,1,310,BURGLARY,1601 0344 0321,37,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,22200    VICTORY                      BL,,34.1865,-118.6103
220218730,10/18/2022 12:00:00 AM,10/16/2022 12:00:00 AM,1800,2,Rampart,269,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1300 W  7TH                          ST,,34.0523,-118.2677
220809792,05/20/2022 12:00:00 AM,05/20/2022 12:00:00 AM,1211,8,West LA,884,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,740,,,,10900 W  PICO                         BL,,34.0397,-118.4295
221208383,03/20/2022 12:00:00 AM,03/19/2022 12:00:00 AM,1700,12,77th Street,1283,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0558 0302,23,M,B,101,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,9600 S  HARVARD                      BL,,33.9487,-118.3068
220815303,10/07/2022 12:00:00 AM,10/07/2022 12:00:00 AM,415,8,West LA,897,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3200    CARDIFF                      AV,,34.033,-118.3972
221518578,12/15/2022 12:00:00 AM,12/13/2022 12:00:00 AM,144,15,N Hollywood,1567,1,310,BURGLARY,0344 0216,0,M,O,718,MASSAGE PARLOR,,,IC,Invest Cont,310,,,,10600    RIVERSIDE                    DR,,34.1522,-118.3615
220313356,07/07/2022 12:00:00 AM,07/07/2022 12:00:00 AM,1005,3,Southwest,336,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 2021 1402 0334 0445 0340 0432,47,M,B,108,PARKING LOT,309.0,BOARD,AA,Adult Arrest,230,,,,JEFFERSON,WESTERN,34.0256,-118.3089
220106665,02/15/2022 12:00:00 AM,02/14/2022 12:00:00 AM,615,1,Central,132,2,624,BATTERY - SIMPLE ASSAULT,1251 1259 0202 0216 0416 0446 1822 1000 0342,17,M,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1ST                          ST,DEWAP                        ST,34.0577,-118.2518
221222788,11/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,5,12,77th Street,1242,2,354,THEFT OF IDENTITY,0100 1822,29,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6000    8TH                          AV,,33.9854,-118.3265
221609086,06/03/2022 12:00:00 AM,06/02/2022 12:00:00 AM,500,16,Foothill,1669,1,310,BURGLARY,1606 0344,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9600    CREEMORE                     DR,,34.2417,-118.2726
221110484,06/15/2022 12:00:00 AM,06/05/2022 12:00:00 AM,1800,11,Northeast,1139,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0416 0913,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,,,,5900    BENNER                       ST,,34.1076,-118.1889
220217071,09/20/2022 12:00:00 AM,09/20/2022 12:00:00 AM,550,2,Rampart,211,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,NEW HAMPSHIRE,ROSEWOOD,34.079,-118.2929
221005107,01/31/2022 12:00:00 AM,01/31/2022 12:00:00 AM,1108,10,West Valley,1025,1,320,"BURGLARY, ATTEMPTED",1601 1822 0209 0314,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,320,,,,18300    VANOWEN                      ST,,34.1975,-118.5273
221511927,07/06/2022 12:00:00 AM,06/29/2022 12:00:00 AM,1200,15,N Hollywood,1504,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1822 1309 0344,0,M,W,203,OTHER BUSINESS,,,AO,Adult Other,950,,,,7500    LANKERSHIM                   BL,,34.2045,-118.392
221515642,10/03/2022 12:00:00 AM,10/03/2022 12:00:00 AM,1400,15,N Hollywood,1515,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,18,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,6600    LANKERSHIM                   BL,,34.1962,-118.3911
220321092,12/01/2022 12:00:00 AM,12/01/2022 12:00:00 AM,745,3,Southwest,355,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,24,F,C,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1900 W  JEFFERSON                    BL,,34.0255,-118.312
221809490,04/20/2022 12:00:00 AM,04/20/2022 12:00:00 AM,130,18,Southeast,1838,2,920,KIDNAPPING - GRAND ATTEMPT,1822 1257 0421 1300,0,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,920,,,,10500    CROESUS                      AV,,33.9399,-118.2362
220618251,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,1825,6,Hollywood,656,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0444 0416,56,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6100    ELEANOR                      AV,,34.0898,-118.3244
221708504,05/05/2022 12:00:00 AM,05/05/2022 12:00:00 AM,2245,17,Devonshire,1785,2,624,BATTERY - SIMPLE ASSAULT,0429 0416 0417 1822,45,M,W,210,RESTAURANT/FAST FOOD,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9200    RESEDA                       BL,,34.2373,-118.5361
222013044,08/06/2022 12:00:00 AM,06/05/2022 12:00:00 AM,112,20,Olympic,2049,2,354,THEFT OF IDENTITY,1822 0922,40,M,B,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,2800    FRANCIS                      AV,,34.0568,-118.2868
220207330,03/16/2022 12:00:00 AM,03/16/2022 12:00:00 AM,1715,2,Rampart,201,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2048 2000 0913 1814 0416 0910 1218,29,M,H,907,MTA - RED LINE - VERMONT/SANTA MONICA,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1000 N  VERMONT                      AV,,34.0873,-118.296
221321637,11/29/2022 12:00:00 AM,11/28/2022 12:00:00 AM,2115,13,Newton,1324,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 1822,28,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1400 E  21ST                         ST,,34.021,-118.2497
220616662,09/27/2022 12:00:00 AM,09/18/2022 12:00:00 AM,230,6,Hollywood,645,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,7000    LANEWOOD                     AV,,34.0992,-118.3414
220309613,04/25/2022 12:00:00 AM,04/25/2022 12:00:00 AM,1400,3,Southwest,318,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0917,20,F,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,341,,,,2500 S  HOOVER                       ST,,34.0348,-118.2876
221015850,10/30/2022 12:00:00 AM,10/30/2022 12:00:00 AM,200,10,West Valley,1018,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0444 0416 1814 0400 0417,39,F,H,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,16000    SATICOY                      ST,,34.2085,-118.4815
221017283,12/05/2022 12:00:00 AM,12/05/2022 12:00:00 AM,715,10,West Valley,1063,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,18500    CLARK                        ST,,34.1704,-118.536
221112677,08/13/2022 12:00:00 AM,08/13/2022 12:00:00 AM,1925,11,Northeast,1141,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0446 0400 1253 0910,34,M,O,801,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VERMONT                      AV,PROSPECT,34.1018,-118.2918
221221832,10/17/2022 12:00:00 AM,10/17/2022 12:00:00 AM,2100,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,85TH                         ST,BROADWAY,33.9615,-118.2783
220124973,11/19/2022 12:00:00 AM,11/18/2022 12:00:00 AM,845,1,Central,159,1,330,BURGLARY FROM VEHICLE,1307 0329 1822 1609 0344,56,M,W,101,STREET,,,IC,Invest Cont,330,,,,SANTA FE                     AV,JESSE                        ST,34.0364,-118.2303
221413072,06/27/2022 12:00:00 AM,06/27/2022 12:00:00 AM,540,14,Pacific,1428,1,310,BURGLARY,1607 0344,0,X,X,710,OTHER PREMISE,,,IC,Invest Cont,310,,,,3400    OVERLAND                     AV,,34.0265,-118.4184
220814433,09/12/2022 12:00:00 AM,09/03/2022 12:00:00 AM,1500,8,West LA,805,2,940,EXTORTION,0913,48,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,940,,,,2700 N  CASIANO                      RD,,34.1203,-118.4729
220113709,06/15/2022 12:00:00 AM,06/05/2022 12:00:00 AM,2200,1,Central,111,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 N  HILL                         ST,,34.0644,-118.2387
221106941,03/20/2022 12:00:00 AM,03/20/2022 12:00:00 AM,700,11,Northeast,1169,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 S  AVENUE 57,,34.107,-118.1923
220217028,09/19/2022 12:00:00 AM,09/19/2022 12:00:00 AM,2000,2,Rampart,249,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 0913 1817 0445 1402,64,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",312.0,PIPE/METAL PIPE,AA,Adult Arrest,230,998.0,,,1100 W  7TH                          ST,,34.0542,-118.2611
220906883,03/18/2022 12:00:00 AM,03/17/2022 12:00:00 AM,2140,9,Van Nuys,923,1,210,ROBBERY,1420 1822 0337 0334 0344,0,X,X,244,TOBACCO SHOP,102.0,HAND GUN,AA,Adult Arrest,210,,,,14800    VICTORY                      BL,,34.1903,-118.4574
220317985,10/05/2022 12:00:00 AM,10/05/2022 12:00:00 AM,1025,3,Southwest,361,2,624,BATTERY - SIMPLE ASSAULT,1822 0444 0356,42,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,NICOLET,PINAFORE,34.0146,-118.3512
222011034,06/11/2022 12:00:00 AM,06/10/2022 12:00:00 AM,915,20,Olympic,2005,1,310,BURGLARY,0104 0209 0216 0325 1309 1822,0,X,X,401,MINI-MART,,,IC,Invest Cont,310,,,,4200    BEVERLY                      BL,,34.0799,-118.3025
221910651,06/10/2022 12:00:00 AM,06/10/2022 12:00:00 AM,1025,19,Mission,1967,2,900,VIOLATION OF COURT ORDER,2038,37,M,H,102,SIDEWALK,,,IC,Invest Cont,900,,,,9800    WOODALE                      AV,,34.2488,-118.4367
220814663,09/18/2022 12:00:00 AM,09/18/2022 12:00:00 AM,1130,8,West LA,823,2,888,TRESPASSING,2004,0,M,O,101,STREET,,,IC,Invest Cont,888,,,,15200    EARLHAM                      ST,,34.0364,-118.5254
220504501,01/16/2022 12:00:00 AM,01/14/2022 12:00:00 AM,2200,5,Harbor,565,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10TH                         ST,GRAND                        AV,33.7352,-118.2902
221718362,12/28/2022 12:00:00 AM,12/22/2022 12:00:00 AM,920,17,Devonshire,1772,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0422 0913 1817,46,M,O,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",511.0,VERBAL THREAT,AO,Adult Other,930,,,,9400    PENFIELD                     AV,,34.2403,-118.5695
221806067,02/15/2022 12:00:00 AM,02/14/2022 12:00:00 AM,700,18,Southeast,1837,1,310,BURGLARY,1606 0344 0321 1822 0352,39,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1700 E  106TH                        ST,,33.9399,-118.2422
221505865,02/08/2022 12:00:00 AM,02/07/2022 12:00:00 AM,1030,15,N Hollywood,1535,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,74,M,W,101,STREET,,,IC,Invest Cont,440,,,,5600    TROOST                       AV,,34.1722,-118.3866
220412949,09/07/2022 12:00:00 AM,09/07/2022 12:00:00 AM,2145,4,Hollenbeck,415,1,210,ROBBERY,0344 0449 0337 0352 1259,16,M,H,101,STREET,207.0,OTHER KNIFE,IC,Invest Cont,210,,,,JOHNSTON,MINNESOTA,34.0776,-118.2105
221015446,10/17/2022 12:00:00 AM,08/05/2022 12:00:00 AM,900,10,West Valley,1045,2,354,THEFT OF IDENTITY,1822 0928,29,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,18000    HATTERAS                     ST,,34.1763,-118.5243
220707623,04/05/2022 12:00:00 AM,04/05/2022 12:00:00 AM,430,7,Wilshire,721,1,310,BURGLARY,1609 0344 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,100 S  ROBERTSON                    BL,,34.0753,-118.3838
220221917,12/19/2022 12:00:00 AM,12/15/2022 12:00:00 AM,2000,2,Rampart,238,1,330,BURGLARY FROM VEHICLE,1822 1302 0321 0344,29,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1300    ANGELINA                     ST,,34.0648,-118.2559
